"seqnames","start","end","region_id","cluster_assignment"
"chr16",75592445,75593325,"region_2415","Infiltrating.Macrophages"
"chr16",75855175,75856076,"region_2416","Infiltrating.Macrophages"
"chr16",75960795,75961706,"region_2417","Infiltrating.Macrophages"
"chr16",76336641,76337558,"region_2418","Infiltrating.Macrophages"
"chr16",76406887,76407681,"region_2419","Infiltrating.Macrophages"
"chr16",78267218,78268109,"region_2420","Infiltrating.Macrophages"
"chr16",85800712,85801516,"region_2421","Infiltrating.Macrophages"
"chr16",85804004,85804794,"region_2422","Infiltrating.Macrophages"
"chr16",87246058,87246983,"region_2423","Infiltrating.Macrophages"
"chr16",87597306,87598221,"region_2424","Infiltrating.Macrophages"
"chr16",89829829,89830649,"region_2425","Infiltrating.Macrophages"
"chr16",89864412,89865331,"region_2426","Infiltrating.Macrophages"
"chr16",89950092,89950950,"region_2427","Infiltrating.Macrophages"
"chr16",90282524,90283313,"region_2428","Infiltrating.Macrophages"
"chr16",90385524,90386481,"region_2429","Infiltrating.Macrophages"
"chr16",90396631,90397480,"region_2430","Infiltrating.Macrophages"
"chr16",90458694,90459633,"region_2431","Infiltrating.Macrophages"
"chr16",90676953,90677815,"region_2432","Infiltrating.Macrophages"
"chr16",91455602,91456548,"region_2433","Infiltrating.Macrophages"
"chr16",91461376,91462145,"region_2434","Infiltrating.Macrophages"
"chr16",91694411,91695357,"region_2435","Infiltrating.Macrophages"
"chr16",91789498,91790409,"region_2436","Infiltrating.Macrophages"
"chr16",92019030,92019971,"region_2437","Infiltrating.Macrophages"
"chr16",92313985,92314879,"region_2438","Infiltrating.Macrophages"
"chr16",92439949,92440843,"region_2439","Infiltrating.Macrophages"
"chr16",92867038,92867954,"region_2440","Infiltrating.Macrophages"
"chr16",92868274,92869156,"region_2441","Infiltrating.Macrophages"
"chr16",92958533,92959378,"region_2442","Infiltrating.Macrophages"
"chr16",93031385,93032278,"region_2443","Infiltrating.Macrophages"
"chr16",93084074,93085000,"region_2444","Infiltrating.Macrophages"
"chr16",93109470,93110416,"region_2445","Infiltrating.Macrophages"
"chr16",93246624,93247503,"region_2446","Infiltrating.Macrophages"
"chr16",93798427,93799304,"region_2447","Infiltrating.Macrophages"
"chr16",94240893,94241795,"region_2448","Infiltrating.Macrophages"
"chr16",94518783,94519732,"region_2449","Infiltrating.Macrophages"
"chr16",94723899,94724766,"region_2450","Infiltrating.Macrophages"
"chr16",95728509,95729448,"region_2451","Infiltrating.Macrophages"
"chr16",95831286,95832204,"region_2452","Infiltrating.Macrophages"
"chr16",95929335,95930255,"region_2453","Infiltrating.Macrophages"
"chr16",96467177,96468084,"region_2454","Infiltrating.Macrophages"
"chr16",96624485,96625420,"region_2455","Infiltrating.Macrophages"
"chr16",97462603,97463479,"region_2456","Infiltrating.Macrophages"
"chr16",97845280,97846208,"region_2457","Infiltrating.Macrophages"
"chr13",4662366,4663295,"region_2458","Infiltrating.Macrophages"
"chr13",4771181,4772087,"region_2459","Infiltrating.Macrophages"
"chr13",5605129,5606032,"region_2460","Infiltrating.Macrophages"
"chr13",5713977,5714870,"region_2461","Infiltrating.Macrophages"
"chr13",5778246,5779040,"region_2462","Infiltrating.Macrophages"
"chr13",5779156,5779904,"region_2463","Infiltrating.Macrophages"
"chr13",5804370,5805232,"region_2464","Infiltrating.Macrophages"
"chr13",5845092,5846022,"region_2465","Infiltrating.Macrophages"
"chr13",5870119,5871063,"region_2466","Infiltrating.Macrophages"
"chr13",5888069,5888802,"region_2467","Infiltrating.Macrophages"
"chr13",6648411,6649286,"region_2468","Infiltrating.Macrophages"
"chr13",9159077,9159989,"region_2469","Infiltrating.Macrophages"
"chr13",9759753,9760668,"region_2470","Infiltrating.Macrophages"
"chr13",10106861,10107779,"region_2471","Infiltrating.Macrophages"
"chr13",10210513,10211435,"region_2472","Infiltrating.Macrophages"
"chr13",12468199,12469120,"region_2473","Infiltrating.Macrophages"
"chr13",13516522,13517414,"region_2474","Infiltrating.Macrophages"
"chr13",16011945,16012782,"region_2475","Infiltrating.Macrophages"
"chr13",20099261,20100188,"region_2476","Infiltrating.Macrophages"
"chr13",20107690,20108591,"region_2477","Infiltrating.Macrophages"
"chr13",20468392,20469298,"region_2478","Infiltrating.Macrophages"
"chr13",20793662,20794630,"region_2479","Infiltrating.Macrophages"
"chr13",21279228,21280133,"region_2480","Infiltrating.Macrophages"
"chr13",21408108,21409029,"region_2481","Infiltrating.Macrophages"
"chr13",21446556,21447448,"region_2482","Infiltrating.Macrophages"
"chr13",21811463,21812242,"region_2483","Infiltrating.Macrophages"
"chr13",21940165,21940772,"region_2484","Infiltrating.Macrophages"
"chr13",21944676,21945607,"region_2485","Infiltrating.Macrophages"
"chr13",22005826,22006653,"region_2486","Infiltrating.Macrophages"
"chr13",22026111,22027043,"region_2487","Infiltrating.Macrophages"
"chr13",23533442,23534327,"region_2488","Infiltrating.Macrophages"
"chr13",24698453,24699372,"region_2489","Infiltrating.Macrophages"
"chr13",24775948,24776851,"region_2490","Infiltrating.Macrophages"
"chr13",24791084,24791964,"region_2491","Infiltrating.Macrophages"
"chr13",25006932,25007807,"region_2492","Infiltrating.Macrophages"
"chr13",30000619,30001527,"region_2493","Infiltrating.Macrophages"
"chr13",30697564,30698470,"region_2494","Infiltrating.Macrophages"
"chr13",31806121,31806986,"region_2495","Infiltrating.Macrophages"
"chr13",32903007,32903839,"region_2496","Infiltrating.Macrophages"
"chr13",33076781,33077713,"region_2497","Infiltrating.Macrophages"
"chr13",34106758,34107646,"region_2498","Infiltrating.Macrophages"
"chr13",37056415,37057327,"region_2499","Infiltrating.Macrophages"
"chr13",37330704,37331647,"region_2500","Infiltrating.Macrophages"
"chr13",37332544,37333192,"region_2501","Infiltrating.Macrophages"
"chr13",37337079,37337986,"region_2502","Infiltrating.Macrophages"
"chr13",37347672,37348603,"region_2503","Infiltrating.Macrophages"
"chr13",37475985,37476852,"region_2504","Infiltrating.Macrophages"
"chr13",37477470,37478365,"region_2505","Infiltrating.Macrophages"
"chr13",37559411,37560236,"region_2506","Infiltrating.Macrophages"
"chr13",37656965,37657745,"region_2507","Infiltrating.Macrophages"
"chr13",37833248,37834164,"region_2508","Infiltrating.Macrophages"
"chr13",37965268,37966164,"region_2509","Infiltrating.Macrophages"
"chr13",38613065,38613939,"region_2510","Infiltrating.Macrophages"
"chr13",40899707,40900630,"region_2511","Infiltrating.Macrophages"
"chr13",40939938,40940755,"region_2512","Infiltrating.Macrophages"
"chr13",40943790,40944707,"region_2513","Infiltrating.Macrophages"
"chr13",41118978,41119859,"region_2514","Infiltrating.Macrophages"
"chr13",41282962,41283885,"region_2515","Infiltrating.Macrophages"
"chr13",41865395,41866313,"region_2516","Infiltrating.Macrophages"
"chr13",42102778,42103560,"region_2517","Infiltrating.Macrophages"
"chr13",43266060,43266975,"region_2518","Infiltrating.Macrophages"
"chr13",43795166,43796053,"region_2519","Infiltrating.Macrophages"
"chr13",43802434,43803350,"region_2520","Infiltrating.Macrophages"
"chr13",44517924,44518823,"region_2521","Infiltrating.Macrophages"
"chr13",44833130,44834022,"region_2522","Infiltrating.Macrophages"
"chr13",45031714,45032418,"region_2523","Infiltrating.Macrophages"
"chr13",45401461,45402368,"region_2524","Infiltrating.Macrophages"
"chr13",45455337,45456250,"region_2525","Infiltrating.Macrophages"
"chr13",45897347,45898264,"region_2526","Infiltrating.Macrophages"
"chr13",46979511,46980504,"region_2527","Infiltrating.Macrophages"
"chr13",47055809,47056517,"region_2528","Infiltrating.Macrophages"
"chr13",47056634,47057417,"region_2529","Infiltrating.Macrophages"
"chr13",47150823,47151669,"region_2530","Infiltrating.Macrophages"
"chr13",47182498,47183372,"region_2531","Infiltrating.Macrophages"
"chr13",48929444,48930368,"region_2532","Infiltrating.Macrophages"
"chr13",49052197,49053091,"region_2533","Infiltrating.Macrophages"
"chr13",49147419,49148161,"region_2534","Infiltrating.Macrophages"
"chr13",49306513,49307162,"region_2535","Infiltrating.Macrophages"
"chr13",49362496,49363413,"region_2536","Infiltrating.Macrophages"
"chr13",49449184,49450084,"region_2537","Infiltrating.Macrophages"
"chr13",51732152,51732741,"region_2538","Infiltrating.Macrophages"
"chr13",51740515,51741423,"region_2539","Infiltrating.Macrophages"
"chr13",51742429,51743274,"region_2540","Infiltrating.Macrophages"
"chr13",51945882,51946790,"region_2541","Infiltrating.Macrophages"
"chr13",52099817,52100690,"region_2542","Infiltrating.Macrophages"
"chr13",52235919,52236833,"region_2543","Infiltrating.Macrophages"
"chr13",52505427,52506343,"region_2544","Infiltrating.Macrophages"
"chr13",52635956,52636869,"region_2545","Infiltrating.Macrophages"
"chr13",52711715,52712624,"region_2546","Infiltrating.Macrophages"
"chr13",52849270,52850194,"region_2547","Infiltrating.Macrophages"
"chr13",52914285,52915231,"region_2548","Infiltrating.Macrophages"
"chr13",53096383,53097272,"region_2549","Infiltrating.Macrophages"
"chr13",54215524,54216428,"region_2550","Infiltrating.Macrophages"
"chr13",54788806,54789715,"region_2551","Infiltrating.Macrophages"
"chr13",54949056,54950012,"region_2552","Infiltrating.Macrophages"
"chr13",54982761,54983656,"region_2553","Infiltrating.Macrophages"
"chr13",55182200,55183112,"region_2554","Infiltrating.Macrophages"
"chr13",55471119,55472021,"region_2555","Infiltrating.Macrophages"
"chr13",56774019,56774938,"region_2556","Infiltrating.Macrophages"
"chr13",57476437,57477346,"region_2557","Infiltrating.Macrophages"
"chr13",58015106,58016029,"region_2558","Infiltrating.Macrophages"
"chr13",58125874,58126755,"region_2559","Infiltrating.Macrophages"
"chr13",58480987,58481891,"region_2560","Infiltrating.Macrophages"
"chr13",58503330,58504239,"region_2561","Infiltrating.Macrophages"
"chr13",58516051,58516970,"region_2562","Infiltrating.Macrophages"
"chr13",58551705,58552588,"region_2563","Infiltrating.Macrophages"
"chr13",58589164,58590033,"region_2564","Infiltrating.Macrophages"
"chr13",59834687,59835629,"region_2565","Infiltrating.Macrophages"
"chr13",59893802,59894727,"region_2566","Infiltrating.Macrophages"
"chr13",61241285,61242199,"region_2567","Infiltrating.Macrophages"
"chr13",64151937,64152545,"region_2568","Infiltrating.Macrophages"
"chr13",64363998,64364910,"region_2569","Infiltrating.Macrophages"
"chr13",64373435,64374356,"region_2570","Infiltrating.Macrophages"
"chr13",67172747,67173656,"region_2571","Infiltrating.Macrophages"
"chr13",70933309,70934029,"region_2572","Infiltrating.Macrophages"
"chr13",73159982,73160892,"region_2573","Infiltrating.Macrophages"
"chr13",73488430,73489204,"region_2574","Infiltrating.Macrophages"
"chr13",73763180,73764094,"region_2575","Infiltrating.Macrophages"
"chr13",74245254,74246153,"region_2576","Infiltrating.Macrophages"
"chr13",74259810,74260734,"region_2577","Infiltrating.Macrophages"
"chr13",75557061,75557981,"region_2578","Infiltrating.Macrophages"
"chr13",76395624,76396549,"region_2579","Infiltrating.Macrophages"
"chr13",80948808,80949728,"region_2580","Infiltrating.Macrophages"
"chr13",81710702,81711567,"region_2581","Infiltrating.Macrophages"
"chr13",83585085,83585983,"region_2582","Infiltrating.Macrophages"
"chr13",83714782,83715648,"region_2583","Infiltrating.Macrophages"
"chr13",83730442,83731333,"region_2584","Infiltrating.Macrophages"
"chr13",89738998,89739771,"region_2585","Infiltrating.Macrophages"
"chr13",89740099,89740910,"region_2586","Infiltrating.Macrophages"
"chr13",89888798,89889702,"region_2587","Infiltrating.Macrophages"
"chr13",91365045,91365959,"region_2588","Infiltrating.Macrophages"
"chr13",91907956,91908847,"region_2589","Infiltrating.Macrophages"
"chr13",93354650,93355529,"region_2590","Infiltrating.Macrophages"
"chr13",93773543,93774486,"region_2591","Infiltrating.Macrophages"
"chr13",94062829,94063647,"region_2592","Infiltrating.Macrophages"
"chr13",94143249,94143744,"region_2593","Infiltrating.Macrophages"
"chr13",94159026,94159930,"region_2594","Infiltrating.Macrophages"
"chr13",94162277,94163178,"region_2595","Infiltrating.Macrophages"
"chr13",94164080,94164995,"region_2596","Infiltrating.Macrophages"
"chr13",94167004,94167953,"region_2597","Infiltrating.Macrophages"
"chr13",94169111,94170035,"region_2598","Infiltrating.Macrophages"
"chr13",94300593,94301574,"region_2599","Infiltrating.Macrophages"
"chr13",95019072,95019999,"region_2600","Infiltrating.Macrophages"
"chr13",95494546,95495478,"region_2601","Infiltrating.Macrophages"
"chr13",95887963,95888864,"region_2602","Infiltrating.Macrophages"
"chr13",97169181,97170043,"region_2603","Infiltrating.Macrophages"
"chr13",97192425,97193184,"region_2604","Infiltrating.Macrophages"
"chr13",97207740,97208683,"region_2605","Infiltrating.Macrophages"
"chr13",97510519,97511466,"region_2606","Infiltrating.Macrophages"
"chr13",97523414,97524316,"region_2607","Infiltrating.Macrophages"
"chr13",98811993,98812920,"region_2608","Infiltrating.Macrophages"
"chr13",99287596,99288351,"region_2609","Infiltrating.Macrophages"
"chr13",99323348,99324273,"region_2610","Infiltrating.Macrophages"
"chr13",99337191,99338139,"region_2611","Infiltrating.Macrophages"
"chr13",100182844,100183741,"region_2612","Infiltrating.Macrophages"
"chr13",100593851,100594745,"region_2613","Infiltrating.Macrophages"
"chr13",101699571,101700473,"region_2614","Infiltrating.Macrophages"
"chr13",101796737,101797657,"region_2615","Infiltrating.Macrophages"
"chr13",101866604,101867507,"region_2616","Infiltrating.Macrophages"
"chr13",102127706,102128630,"region_2617","Infiltrating.Macrophages"
"chr13",102663675,102664457,"region_2618","Infiltrating.Macrophages"
"chr13",104937459,104938386,"region_2619","Infiltrating.Macrophages"
"chr13",104947705,104948609,"region_2620","Infiltrating.Macrophages"
"chr13",105055308,105056113,"region_2621","Infiltrating.Macrophages"
"chr13",107456096,107456989,"region_2622","Infiltrating.Macrophages"
"chr13",107641895,107642813,"region_2623","Infiltrating.Macrophages"
"chr13",107856741,107857620,"region_2624","Infiltrating.Macrophages"
"chr13",109437131,109438020,"region_2625","Infiltrating.Macrophages"
"chr13",109775827,109776733,"region_2626","Infiltrating.Macrophages"
"chr13",110601603,110602506,"region_2627","Infiltrating.Macrophages"
"chr13",111776950,111777844,"region_2628","Infiltrating.Macrophages"
"chr13",112271629,112272534,"region_2629","Infiltrating.Macrophages"
"chr13",112397842,112398755,"region_2630","Infiltrating.Macrophages"
"chr13",113012956,113013877,"region_2631","Infiltrating.Macrophages"
"chr13",113034647,113035427,"region_2632","Infiltrating.Macrophages"
"chr13",113600766,113601660,"region_2633","Infiltrating.Macrophages"
"chr13",117025431,117026229,"region_2634","Infiltrating.Macrophages"
"chr13",117031446,117032291,"region_2635","Infiltrating.Macrophages"
"chr13",117127560,117128478,"region_2636","Infiltrating.Macrophages"
"chr13",120299870,120300535,"region_2637","Infiltrating.Macrophages"
"chr11",3346839,3347745,"region_2638","Infiltrating.Macrophages"
"chr11",3894692,3895592,"region_2639","Infiltrating.Macrophages"
"chr11",3913655,3914326,"region_2640","Infiltrating.Macrophages"
"chr11",4175752,4176644,"region_2641","Infiltrating.Macrophages"
"chr11",4220257,4221117,"region_2642","Infiltrating.Macrophages"
"chr11",4602794,4603615,"region_2643","Infiltrating.Macrophages"
"chr11",4836524,4837371,"region_2644","Infiltrating.Macrophages"
"chr11",4873529,4874423,"region_2645","Infiltrating.Macrophages"
"chr11",4894848,4895776,"region_2646","Infiltrating.Macrophages"
"chr11",4972948,4973877,"region_2647","Infiltrating.Macrophages"
"chr11",5612038,5612962,"region_2648","Infiltrating.Macrophages"
"chr11",5789687,5790538,"region_2649","Infiltrating.Macrophages"
"chr11",5912412,5913327,"region_2650","Infiltrating.Macrophages"
"chr11",6391270,6392232,"region_2651","Infiltrating.Macrophages"
"chr11",6710152,6711087,"region_2652","Infiltrating.Macrophages"
"chr11",8451118,8451999,"region_2653","Infiltrating.Macrophages"
"chr11",8545502,8546387,"region_2654","Infiltrating.Macrophages"
"chr11",8575175,8576020,"region_2655","Infiltrating.Macrophages"
"chr11",8596656,8597558,"region_2656","Infiltrating.Macrophages"
"chr11",8664048,8664824,"region_2657","Infiltrating.Macrophages"
"chr11",16967568,16968458,"region_2658","Infiltrating.Macrophages"
"chr11",16976853,16977696,"region_2659","Infiltrating.Macrophages"
"chr11",16978013,16978831,"region_2660","Infiltrating.Macrophages"
"chr11",16980303,16981233,"region_2661","Infiltrating.Macrophages"
"chr11",16986502,16987152,"region_2662","Infiltrating.Macrophages"
"chr11",16987567,16988487,"region_2663","Infiltrating.Macrophages"
"chr11",16996663,16997540,"region_2664","Infiltrating.Macrophages"
"chr11",17051381,17052257,"region_2665","Infiltrating.Macrophages"
"chr11",17166374,17167254,"region_2666","Infiltrating.Macrophages"
"chr11",18877273,18878227,"region_2667","Infiltrating.Macrophages"
"chr11",19919984,19920852,"region_2668","Infiltrating.Macrophages"
